lat,long,Centre Name,Address,Postal Code
1.312522835,103.9074494,PCF Sparkletots Preschool @ Joo Chiat Blk 15 (DS,"15 Lorong K Telok Kurau   , S425611",425611
1.349586591,103.7272404,PCF Sparkletots Preschool @ Jurong Central Blk 490 (KN,"490 Jurong West Avenue 1  #01-01 , S640490",640490
1.35012595,103.7232096,PCF Sparkletots Preschool @ Jurong Spring Blk 465 (KN,"465 Jurong West Street 41  #01-536 , S640465",640465
1.348319686,103.7169555,PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 528 (DS,"528, JURONG WEST STREET 52, #01 - 359, S 640528",640528
1.330874641,103.9280591,PCF Sparkletots Preschool @ Kaki Bukit Blk 519 (KN,"519 Bedok North Avenue 1 Blk 545 #01-372 , S460519",460519
1.334215516,103.9291298,PCF Sparkletots Preschool @ Kaki Bukit Blk 526 (KN,"526 Bedok North Street 3  #01-462 , S460526",460526
1.328732009,103.9365067,PCF Sparkletots Preschool @ Kampong Chai Chee Blk 135 (KN,"135 Bedok North Street 2  #01-137 , S460135",460135
1.336550009,103.935822,PCF Sparkletots Preschool @ Kampong Chai Chee Blk 775 (KN,"775 Bedok Reservoir View  #01-333 , S470775",470775
1.304586177,103.8608408,PCF Sparkletots Preschool @ Kampong Glam Blk 462 (DS,"462 Crawford Lane  #03-33 , S190462",190462
1.378166429,103.740968,PCF Sparkletots Preschool @ Keat Hong Blk 295 (DS,"295 Choa Chu Kang Avenue 2  #01-169 , S680295",680295
1.381059792,103.7412602,PCF Sparkletots Preschool @ Keat Hong Blk 411 (DS,"411 Choa Chu Kang Avenue 3  #01-359 , S680411",680411
1.375249025,103.7434499,PCF Sparkletots Preschool @ Keat Hong Blk 801 (DS,"801 Keat Hong Close  #01-01 , S680801",680801
1.322785328,103.911863,PCF Sparkletots Preschool @ Kembangan Chai Chee Blk 116 (DS,"116 Lengkong Tiga  #01-187 , S410116",410116
1.327177432,103.9038015,PCF Sparkletots Preschool @ Kembangan Chai Chee Blk 326 (KN,"326 Ubi Avenue 1  #01-675 , S400326",400326
1.32488916,103.9202467,PCF Sparkletots Preschool @ Kembangan Chai Chee Blk 59 (KN,"59 Chai Chee Road  #01-878 , S460059",460059
1.32036884,103.8683408,PCF Sparkletots Preschool @ Kolam Ayer Blk 64 (KN,"64 Kallang Bahru Blk 52 #01-375 , S330064",330064
1.291074616,103.8286902,PCF SPARKLETOTS PRESCHOOL @ KRETA AYER-KIM SENG BLK 79 (DS,"79, INDUS ROAD, #01 - 435, INDUS GARDEN, S 161079",161079
1.319012755,103.8851688,PCF Sparkletots Preschool @ Macpherson Blk 108 (KN,"108 Aljunied Cres Blk 17 #01-36 , S380108",380108
1.329682321,103.885408,PCF Sparkletots Preschool @ Macpherson Blk 31 (KN,"31 Balam Road  #01-103 , S370031",370031
1.305104743,103.9126596,PCF Sparkletots Preschool @ Marine Parade Blk 46 (DS,"46 Marine Crescent Blk 47 #01-42 , S440046",440046
1.351460939,103.9560749,PCF Sparkletots Preschool @ Tampines-Changkat Blk 318 (KN,"318 Tampines Street 33  #01-80 , S520318",520318
1.325781675,103.766715,Early Years Montessori,"16 Sunset Drive   , S597475",597475
1.441244338,103.82562,Edelweiss Kindergarten Sembawang Presbyterian Church,"10B Jalan Jeruju   , S768443",768443
1.344351366,103.6974973,Elite Learning Kindergarten Pte Ltd,"720 Jurong West Avenue 5  #B1-94 , S640720",640720
1.360929313,103.8925511,En-Naeem Mosque Kindergarten,"120 Tampines Road   , S535136",535136
1.302779353,103.8889264,Etonhouse International Research Preschool,"716 Mountbatten Road   , S436736",436736
1.439496583,103.7917614,Evangel Kindergarten,"1 Woodlands Street 83   , S738488",738488
1.302614245,103.7972945,Faith Kindergarten,"400 Commonwealth Drive   , S149604",149604
1.315944895,103.8379502,Far Eastern Kindergarten,"9A Gilstead Road   , S309063",309063
1.426157248,103.8274494,First Step Montessori House,"716 Yishun Street 71  #01-268 , S760716",760716
1.308944568,103.851699,Foochow Methodist Church Kindergarten,"90 Race Course Road   , S218577",218577
1.321769841,103.7462283,Galilee Kindergarten,"202 Pandan Gardens   , S609338",609338
1.322420299,103.949903,Gate Junior Preschool,"46 Limau Garden   , S467905",467905
1.338288644,103.7754791,Glory Kindergarten,"11 Pei Wah Avenue   , S597611",597611
1.311217306,103.9325538,Good Shepherd Convent Kindergarten,"25 Nallur Road   , S456650",456650
1.294305661,103.8163859,Grace House @ Tanglin,"355 Tanglin Road   , S247960",247960
1.314867286,103.844295,Grace House @ TRBK PTE LTD,"45 Thomson Road Thomson Road Baptist Church  , S307584",307584
1.364679497,103.7474273,Grace House Kindergarten,"1 Bukit Batok West Avenue 4  #04-01 , S659125",659125
1.390381504,103.747116,Hanis Montessori Kindergarten (Choa Chu Kang,"707 Choa Chu Kang Street 53  #01-118 , S680707",680707
1.332748477,103.9026164,Hanis Montessori Kindergarten (Enterprise One,"1 Kakit Bukit Road Enterprise One #01-10 , S415934",415934
1.354976861,103.8785479,Hanis Montessori Kindergarten (Kovan,"777 Upper Serangoon Road  #01-01 , S534645",534645
1.37406386,103.9370496,Hanis Montessori Kindergarten (Pasir Ris,"775 Pasir Ris Street 71  #01-402 , S510775",510775
1.356424504,103.9586093,Hanis Montessori Kindergarten (Tampines,"374 Tampines Street 34  #01-42 , S520374",520374
1.427287302,103.7748594,Hanis Montessori Kindergarten (Woodlands,"424 Woodlands Street 41  #01-340 , S730424",730424
1.317059486,103.8338933,Heartfield Kindergarten,"31 Balmoral Road   , S259810",259810
1.314089138,103.9394824,Holy Grace Kindergarten,"408-B Upper East Coast Road   , S466484",466484
1.377767713,103.7402534,Hope Community Kindergarten (Choa Chu Kang,"21 Choa Chu Kang Avenue 2   , S689907",689907
1.454755083,103.814546,Hope Community Kindergarten (Sembawang,"55 Sembawang Drive   , S757614",757614
1.361403928,103.9521535,Hope Community Kindergarten (Tampines,"20 Tampines Street 43   , S529151",529151
1.29153714,103.7711291,House on the Hill Montessori Pre-School,"396 Pasir Panjang Road Singapore Post Office #01-02/#02-01 , S118733",118733
1.377293001,103.7457569,Ichiban Nurtureland Kindergarten (Choa Chu Kang,"31 Hong San Walk   , S689022",689022
1.444772736,103.8127405,Idealkidz,"7 Gambas Crescent Ark@Gambas #01-15 , S757087",757087
1.392626919,103.7417988,Iman Kindergarten (CCK,"530 Choa Chu Kang Street 51  #01-323 , S680530",680530
1.332192424,103.9073635,Iman Kindergarten (Tenagaville,"651 Jalan Tenaga  #01-04 , S410651",410651
1.425763364,103.8365391,Iman Kindergarten (Yishun,"934 Yishun Central 1  #01-57 , S760934",760934
1.308027393,103.880481,Iroha Kindergarten,"231 Mountbatten Road Block C #01-01 , S397999",397999
1.310379178,103.8787823,Jamiyah Kindergarten,"31 Lorong 12 Geylang  Level 3 , S399006",399006
1.377570287,103.8835662,Jenius Kindergarten (Hougang,"915 Hougang Street 91  #01-10 , S530915",530915
1.336285354,103.8484286,Jessin Kindergarten,"85B Lorong 4 Toa Payoh  #01-336 , S310085",310085
1.293069268,103.8270343,JHS Montessori Kindergarten,"491B River Valley Road Valley Point Tower #02-01 , S248373",248373
1.354369812,103.9599065,Josiah Montessori Kindergarten,"5 Tampines Street 32  #02-01 , S529284",529284
1.373683921,103.871417,Joyful Jenius Preschool,"542B Serangoon North Avenue 3  #01-03 , S552542",552542
1.333190327,103.7234911,Jurong Calvary Kindergarten,"1 Tao Ching Road   , S618720",618720
1.336484698,103.7221205,Jurong Christian Church Kindergarten,"2 Tah Ching Road   , S618744",618744
1.307175657,103.8539398,Kampong Kapor Methodist Church Kindergarten,"1 Kampong Kapor Road   , S208673",208673
1.309855319,103.9275551,Kampung Siglap Mosque Kindergarten,"451 Marine Parade Road   , S449283",449283
1.29661103,103.8290948,Kay Poh Road Baptist Kindergarten,"7 Kay Poh Road   , S248963",248963
1.314290905,103.858317,Khalsa Kindergarten,"1 Beatty Road   , S209943",209943
1.38368698,103.9434409,Kidz Meadow Kindergarten,"102 Pasir Ris Road   , S519108",519108
1.324418779,103.8658995,Kim Keat Christian Church Kindergarten,"11 Beng Wan Road   , S339843",339843
1.338994627,103.7931338,Kizroo Kindergarten,"200 Turf Club Road The Grandstand #06-03 , S287994",287994
1.301528755,103.8290901,Little Hands Montessori Kindergarten,"2A Paterson Hill   , S238565",238565
1.430618289,103.828763,Little Leader Kindergarten,"102 Yishun Avenue 5  #04-115 , S760102",760102
1.35825225,103.9583674,Little Moppets Preschool @ Tampines Pte Ltd,"497C Tampines Street 45  #01-54 , S522497",522497
1.319736948,103.8118465,Little Oaks Montessori Kindergarten,"98 Farrer Road   , S259226",259226
1.313966233,103.7799975,Little Ones Kindergarten,"58 Holland Grove Drive   , S278886",278886
1.280352468,103.7857364,Little Seeds Preshool @ PPHBC,"3 Pasir Panjang Hill    , S118827",118827
1.295803637,103.7988024,Little Shepherds' Schoolhouse@Blessed Sacrament Church,"1 Commonwealth Drive   , S149603",149603
1.347901738,103.7109844,Little Shepherds' Schoolhouse@Church of St Francis of Assisi (BL,"200 Boon Lay Avenue   , S649964",649964
1.358649496,103.86353,Little Shepherds' Schoolhouse@Church of St Francis Xavier,"63A Chartwell Drive   , S558758",558758
1.30680767,103.9069247,Little Shepherds' Schoolhouse@Church of the Holy Family,"6 Chapel Road   , S429509",429509
1.348841449,103.9493353,Little Shepherds' Schoolhouse@Church of the Holy Trinity,"20 Tampines Street 11   , S529455",529455
1.374158598,103.8976849,Little Shepherds' Schoolhouse@Church of the Nativity,"98 Hougang Avenue 8   , S538791",538791
1.391889387,103.9016755,Little Shepherds' Schoolhouse@St Anne’s Church,"66 Sengkang East Way   , S548593",548593
1.351353674,103.7163918,Little Shepherds’ Schoolhouse@Church of St Francis of Assisi-JW,"47 Jurong West Street 42   , S649368",649368
1.29847422,103.8890753,Little Skittles International Preschool,"11 Margate Road   , S438052",438052
1.318880172,103.8384186,Little Woods Montessori Preschool,"45 Gentle Road   , S309166",309166
1.315656245,103.9192457,LittleSparks Montessori Kindergarten,"20 Siglap Drive Bowmont Centre #01-06 , S456192",456192
1.355987836,103.8914006,Living Sanctuary Kindergarten,"2 Hougang Street 22 Bethesda Ground  , S538728",538728
1.360619534,103.8904114,Lodestar Montessori Preschool Pte. Ltd.,"23 Jalan Teliti   , S537319",537319
1.347153349,103.8698239,Lumiere Montessori House,"64 Wolskel Road   , S357971",357971
1.360922831,103.9533594,Mahad Al - Nasry Kindergarten,"476 Tampines Street 44  #01-179 , S520476",520476
1.391710009,103.9011211,Mahad Al-Nasry @ Sengkang kindergarten,"415 Punggol Road   , S546646",546646
1.300589374,103.8244787,Maplebear Gracefields Pte Ltd,"1 One Tree Hill   , S248668",248668
1.308859621,103.8083085,Maris Stella Kindergarten,"49B Holland Road   , S258851",258851
1.311894055,103.8419769,Masterminds Kindergarten,"204 Bukit Timah Road Boon Liew Building #01-00 , S229863",229863
1.299792104,103.8906723,MFC Kindergarten (Broadrick Road,"11 Broadrick Road   , S439476",439476
1.317987401,103.8412981,MFC Kindergarten (Newton,"43 Newton Road   , S307970",307970
1.293272638,103.7999147,Milagros de Montessori School - Queens Close,"21, QUEEN'S CLOSE, #01 - 141 , S 140021",140021
1.311416032,103.9292901,Modern Montessori Kindergarten,"12 Kee Sun Avenue   , S457037",457037
1.378607178,103.9419164,Monte Kidz World (Pasir Ris,"625 Elias Road  #02-330 , S510625",510625
1.33216946,103.7907145,Montessori Children's House Kindergarten,"886 Old Holland Road   , S278685",278685
1.352819981,103.7260349,Morning Glory Preschool,"414 Jurong West Street 42   #01-793  , S640414",640414
1.336675729,103.7837092,Mosaic Kindergarten,"896 Dunearn Road Sime Darby Centre #01-01B , S589472",589472
1.416243444,103.835249,MRC Kindergarten (Yishun South,"848 Yishun Street 81  #01-150 , S760848",760848
1.323034291,103.9154424,Muhammadiyah Kindergarten,"66 Jalan Lapang   , S419006",419006
1.298149708,103.8008664,Mujahidin Mosque Kindergarten,"590 Stirling Road   , S148952",148952
1.443921182,103.7960316,MY FIRST SKOOL (DS,"742, WOODLANDS CIRCLE, #01 - 443, S 730742",730742
1.391598645,103.8366231,My Montessori Preschool @ Bullion,"172 Lentor Loop Bullion Park #02-01 , S789100",789100
1.307386254,103.92526,My Prep School,"9 Siglap Road Mandarin Gardens Condominium  , S448910",448910
1.318343066,103.941364,My Prep School (Montessori Pte Ltd,"73 Lucky Heights Lucky Court , S 467624",467624
1.309760534,103.9139353,NAFA Arts Preschool,"511 East Coast Road   , S429064",429064
1.273629979,103.8082549,Nanyang Children School,"78B Telok Blangah Street 32  #02-17 , S102078",102078
1.318057471,103.8055673,Nanyang Kindergarten,"118 King's Road   , S268155",268155
1.321115485,103.8064681,Nanyang Kindergarten,"51 Coronation Road   , S269460",269460
1.27692023,103.8414858,THE KIDZ ZONE PTE LTD,"1D, CANTONMENT ROAD, #03 - 37, PINNACLE@DUXTON, THE, S 085401",85401
1.318262237,103.8813369,THE LITTLE CHAMPIONS (TLC PTE. LTD.,"110, Lorong 23 Geylang, #01 - 11/12, Victory Centre, S 388410",388410
1.392193391,103.9010141,THE LITTLE KIDS HOUSE - VEGETARIAN,"431, PUNGGOL ROAD, BEAUTY GARDEN, S 546654",546654
1.377140734,103.9535991,THE LITTLE SKOOL- HOUSE INTERNATIONAL PTE LTD,"1, PASIR RIS CLOSE, #03 - 113, E!HUB@DOWNTOWN EAST, S 519599",519599
1.307329842,103.8470514,The Little Skool-House At-KK Hospital,99 Bukit Timah Road #01 - 05 Alfa Centre Singapore 229835,229835
1.301391103,103.7689975,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"101B, CLEMENTI ROAD, S 129798",129798
1.305419064,103.7906068,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"1, NORTH BUONA VISTA DRIVE, #04 - 01, MOE BUILDING, S 138675",138675
1.307465183,103.8812708,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"229, MOUNTBATTEN ROAD, #02 - 18, MOUNTBATTEN SQUARE, S 398007",398007
1.353166375,103.9426883,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"5, TAMPINES CENTRAL 1, #04 - 03, TAMPINES PLAZA, S 529541",529541
1.352290159,103.9418709,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"300, TAMPINES AVENUE 5, #04 - 02/03, NTUC INCOME TAMPINES JUNCTION, S 529653",529653
1.347939478,103.92884,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"21, TAMPINES AVENUE 1, #01 - 87, TEMASEK POLYTECHNIC, S 529757",529757
1.285046498,103.8490792,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"65, CHULIA STREET, #02 - 02, OCBC CENTRE, S 049513",49513
1.291027909,103.8253408,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"2, Alexandra Road, #01 - 03A, Delta House, S 159919",159919
1.288122201,103.7994448,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"378, ALEXANDRA ROAD, ALEXANDRA HOSPITAL, S 159964",159964
1.32694822,103.794576,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"36, NAMLY CRESCENT, SHAMROCK PARK, S 267551",267551
1.312009409,103.7892112,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"170, GHIM MOH ROAD, ULU PANDAN COMMUNITY CENTRE, S 279621",279621
1.333665263,103.8394192,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"512, THOMSON ROAD, #05 - 00, MCYS BUILDING, S 298136",298136
1.369248913,103.8483992,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"53, ANG MO KIO AVENUE 3, #03 - 22, S 569933",569933
1.423877598,103.8378537,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"90, YISHUN CENTRAL, #04 - 01, KHOO TECK PUAT HOSPITAL, S 768828",768828
1.411035985,103.8440399,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,"1, ORCHID CLUB ROAD, ORCHID COUNTRY CLUB, S 769162",769162
1.284164705,103.8356855,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,10 Hospital  Boulevard #05-01 (S168582,169039
1.282287657,103.8524287,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE. LTD.,"1, MARINA BOULEVARD, #B1 - 01, ONE MARINA BOULEVARD, S 018989",18989
1.446237734,103.7829712,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE. LTD.,"9, WOODLANDS AVENUE 9, #01 - 01, REPUBLIC POLYTECHNIC, S 738964",738964
1.363266306,103.7465573,THE MORAL CHILDCARE CENTRE,"415, Bukit Batok West, Avenue 4, #01 - 264, S 650415",650415
1.347186122,103.8729682,THE MORAL CHILDCARE CENTRE,"407, SERANGOON AVENUE 1, #01 - 81, S 550407",550407
1.352278032,103.9437277,THE ORANGE ACADEMY (TAMPINES PTE LTD,"2, TAMPINES CENTRAL 5, #04 - 08, CENTURY SQUARE, S 529509",529509
1.428035845,103.8360921,THE ORANGE ACADEMY (YISHUN PTE LTD,"1, NORTHPOINT DRIVE, #02 - 186, NORTHPOINT CITY, S 768019",768019
1.28630853,103.8280048,THE ORANGE ACADEMY PTE. LTD.,"298, TIONG BAHRU ROAD,  - #03-01, CENTRAL PLAZA, S 168730",168730
1.277398558,103.7994232,THE ORANGE TREE (ALEXANDRA PTE. LTD.,"438B, ALEXANDRA ROAD, #01 - 02, ALEXANDRA TECHNOPARK, S 119968",119968
1.379269758,103.7592144,THE ORANGE TREE (CCK PTE. LTD.,"10, CHOA CHU KANG ROAD, #02 - 01, BUKIT PANJANG DELIVERY BASE, S 689379",689379
1.332922009,103.9042895,THE ORANGE TREE (SIMEI PTE. LTD.,"6, KAKI BUKIT AVENUE 1, #03 - 04, S 417940",417940
1.314138607,103.8242514,THE PREPARATORY PLACE,"40/42, FERNHILL ROAD, S 259101",259101
1.386615528,103.9060178,THE SUNBIRD CHILD DEVELOPMENT CENTRE PTE LTD,"122A, SENGKANG EAST WAY, #01 - 49, S 541122",541122
1.441805566,103.7960735,THINKERSTAR PRESCHOOL PTE. LTD.,"701, WOODLANDS DRIVE 40, #01 - 102, S 730701",730701
1.386540326,103.8447164,Thinkkidz,"3, ANG MO KIO STREET 62, #01 - 37 , LINK@AMK, S 569139",569139
1.334068744,103.946417,TINKERLAND PRIVATE LIMITED,"91, JALAN PARI BURONG, PICARDY GARDEN, S 488730",488730
1.320000402,103.8873631,TODDLERS' COTTAGE,"118, ALJUNIED AVENUE 2, #03 - 102, S 380118",380118
1.328202492,103.7548544,TOTS N TOYS PTE LTD,"16, BOON LAY WAY , #01 - 40/41, TRADEHUB 21, S 609965",609965
1.452072332,103.8150788,TOTS TOWN PRESCHOOL @ SEMBAWANG,"480, SEMBAWANG DRIVE, #01 - 455, S 750480",750480
1.364450489,103.849464,Bubbles Montessori Preschool,"340, ANG MO KIO AVENUE 1, #01 - 1681, TECK GHEE COURT, S 560340",560340
1.315162277,103.767488,TOUCH Community Services Limited,"333, CLEMENTI AVENUE 2, #01 - 86, S 120333",120333
1.370677335,103.885941,TOUCH Community Services Limited,"606, HOUGANG AVENUE 4, #01 - 167, S 530606",530606
1.291146273,103.8498342,TREHAUS SCHOOL,"109 North Bridge Road, #07-21, Funan, S 179097",179097
1.34417619,103.7740794,TWINKLE CHILD CARE AND DEVELOPMENT CENTRE,"59, YUK TONG AVENUE, S 596360",596360
1.316915782,103.8631092,TWINKLEKIDZ @ BENDEMEER PTE. LTD.,"80, BENDEMEER ROAD, #01 - 07, HYFLUX INNOVATION CENTRE, S 339949",339949
1.319781852,103.9213505,TWINKLEKIDZ ACADEMY PTE. LTD.,"118, FIDELIO STREET, OPERA ESTATE, S 458493",458493
1.333601585,103.9654119,Twinklekidz International Schoolhouse Pte Ltd,"1, CHANGI BUSINESS PARK CRESCENT, #01 - 01/02, S 486025",486025
1.337351304,103.8484945,TWINKLEKIDZ PLAYHOUSE PTE. LTD.,"11, LORONG 3 TOA PAYOH, #01 - 18, JACKSON SQUARE, S 319579",319579
1.429570755,103.8286427,TZU CHI GREAT LOVE PRESCHOOL,"703, YISHUN AVENUE 5, #01 - 270, S 760703",760703
1.335382712,103.8448309,Tzu Chi Great Love PreSchool (Toa Payoh,"200, LORONG 2 TOA PAYOH, #01 - 04 , TOA PAYOH WEST COMMUNITY CLUB, S 319642",319642
1.305223056,103.9050439,UNITED WORLD PRESCHOOL PTE. LTD.,"112, EAST COAST ROAD, #02 - 13, 112 KATONG, S 428802",428802
1.444772736,103.8127405,URBAN KIDS CHILDCARE PTE LTD,"7, GAMBAS CRESCENT, #01 - 39, ARK@GAMBAS, S 757087",757087
1.348732841,103.9340102,VICTORIA MONTESSORI SCHOOLHOUSE PTE. LTD.,"823, TAMPINES STREET 81, #02 - 00, S 520823",520823
1.436198456,103.7977989,WAT PATTHAR EDUCARE CENTRE,"664, WOODLANDS RING ROAD, #01 - 206, S 730664",730664
1.29602159,103.8152446,WCHESTER PRESCHOOLERS PTE LTD,"1, KAY SIANG ROAD, #01 - 01, S 248922",248922
1.319755349,103.9538447,WHARTON EASTCOAST PTE. LTD.,"791A, UPPER EAST COAST ROAD, S 466601",466601
1.375983307,103.8706473,WHARTON PRESCHOOL PTE. LTD.,"15, Serangoon North Avenue 5, #04 - 00, Popular HQ, S 554360",554360
1.294569655,103.8420496,WHITE LODGE PRESCHOOL RIVER VALLEY PTE LTD,"262, RIVER VALLEY ROAD, S 238308",238308
1.359932923,103.7684829,"WHITE LODGE, UPPER BUKIT TIMAH PTE. LTD.","1, JALAN SIAP, FUYONG ESTATE, S 678541",678541
1.364957011,103.9716573,"WHITE LODGE, UPPER EAST COAST PTE LTD","36,TOH DRIVE, S 507889",507889
1.377479619,103.8903404,WHIZ KIDS MONTESSORI @HOUGANG PTE LTD,"539, HOUGANG STREET 52, #01 - 54, S 530539",530539
1.387096107,103.905723,WHIZ KIDS MONTESSORI PTE. LTD.,"122D, RIVERVALE DRIVE, #01 - 452, S 544122",544122
1.301290376,103.9064586,WHIZKID PRESCHOOL CENTER PTE LTD,"89, MARINE PARADE CENTRAL, #02 - 750, S 440089",440089
1.378410336,103.7572506,WHIZLAND MONTESSORI PTE. LTD.,"151, JALAN TECK WHYE, #01 - 21, S 680151",680151
1.394589756,103.8782814,WHOLE CHILD NURTURE CENTRE,"430C, FERNVALE LINK, #01 - 243, S 793430",793430
1.325921638,103.9258095,YASMINE @ FRANKEL EARLY LEARNING CENTRE,"38, Chai Chee Ave, #01 - 203, S 461038",461038
1.345806149,103.8757417,YAY! SG PTE. LTD.,"67, LORONG PENCHALAK, S 536290",536290
1.433974969,103.7765268,YMCA CHILD DEVELOPMENT CENTRE,"171, WOODLANDS STREET 11, #01 - 55, S 730171",730171
1.387588965,103.7689829,YMCA CHILD DEVELOPMENT CENTRE,"510, JELAPANG ROAD, #01 - 68, S 670510",670510
1.336567588,103.8538941,YMCA Child Development Centre (Toa Payoh,"44, LORONG 5 TOA PAYOH, #01 - 117, S 310044",310044
1.348486147,103.7525979,YMCA CHILD DEVELOPMENT CENTRE-BUKIT BATOK,"225, BUKIT BATOK CENTRAL, #01 - 89, S 650225",650225
1.431508965,103.7763618,YOUNG MINDS CHILDCARE CENTRE PTE. LTD.,"316, WOODLANDS STREET 31, #01 - 112, S 730316",730316
1.308027393,103.880481,YUQUAN PRESCHOOL @GUILLEMARD,"231, Mountbatten Road, #01 - 02, Mountbatten Centre Blk G, S 397999",397999
1.37274887,103.8501914,YWCA ANG MO KIO CHILD DEVELOPMENT CENTRE,"513, ANG MO KIO AVE 8, #01 - 2776, S 560513",560513
1.323864,103.9333986,YWCA BEDOK SOUTH CHILD DEVELOPMENT CENTRE,"24, NEW UPPER CHANGI ROAD, #01 - 608, S 461024",461024
1.349761315,103.8524521,YWCA BISHAN CHILD DEVELOPMENT CENTRE,"185, BISHAN ST 13, #01 - 323, S 570185",570185
1.356289237,103.7504097,YWCA BUKIT GOMBAK CHILD DEVELOPMENT CENTRE,"531, BUKIT BATOK STREET 51, #01 - 136, S 650531",650531
1.303937964,103.9097359,YWCA MARINE DRIVE CHILD DEVELOPMENT CENTRE,"66, MARINE DRIVE, #01 - 202, S 440066",440066
1.318612401,103.856095,YWCA MCNAIR ROAD CHILD DEVELOPMENT CENTRE,"7, MCNAIR ROAD, S 328516",328516
1.285261487,103.8353732,YWCA OUTRAM CHILD DEVELOPMENT CENTRE,"254, OUTRAM ROAD, S 169051",169051
1.36771507,103.9613002,YWCA PASIR RIS CHILD DEVELOPMENT CENTRE,"214, PASIR RIS STREET 21, #01 - 256, S 510214",510214
1.310830877,103.7607961,YWCA WEST COAST CHILD DEVELOPMENT CENTRE,"510, WEST COAST DRIVE, #01 - 315, S 120510",120510
1.309237267,103.8990353,ZEE JUNIORS,"722, DUNMAN ROAD, S 439235",439235
1.315148318,103.8363196,ZEE PLAYHOUSE PTE LTD,"257B, BUKIT TIMAH ROAD, S 259699",259699
1.307599677,103.8930181,ZEE SCHOOLHOUSE PTE LTD,"23, WAREHAM ROAD, S 436788",436788
1.451399983,103.83086,Skool4Kidz Centre,"Blk 101, Canberra Street, First Storey, S 750101",750101
1.349225002,103.9311192,3House Kindergarten (Tampines,"891 Tampines Avenue 8  #01-82 , S520891",520891
1.368587029,103.959198,ACES Montessori Kidz Kindergarten,"1 Pasir Ris Drive 4 Pasir Ris East Community CC #04-05 , S519457",519457
1.336633631,103.9257449,Paper Scissors Stone Montessori Kindergarten (Bedok Reservoir Branch,"718 Bedok Reservoir Road  #01-4590 , S470718",470718
1.352663651,103.8756356,Paya Lebar Methodist Church Covenant Kindergarten,"5 Boundary Road   , S549954",549954
1.432925231,103.792007,PCF Sparkletots Preschool @ Admiralty Blk 501 (KN,"501 Woodlands Drive 14  #01-52 , S730501",730501
1.429890293,103.7964039,PCF Sparkletots Preschool @ Admiralty Blk 581 (DS,"581 Woodlands Drive 16  #01-486 , S730581",730581
1.441885376,103.807162,PCF Sparkletots Preschool @ Admiralty Blk 687B (DS,"687B Woodlands Drive 75  #01-47 , S732687",732687
1.370567417,103.8805919,PCF Sparkletots Preschool @ Ang Mo Kio-Hougang Blk 632 (DS,"632 Hougang Avenue 8 Blk 630 #01-28 , S530632",530632
1.378799789,103.8803638,PCF Sparkletots Preschool @ Ang Mo Kio-Hougang Blk 970 (DS,"970 Hougang Street 91  #01-152 , S530970",530970
1.320497728,103.7399677,PCF Sparkletots Preschool @ Ayer Rajah Blk 48 (DS,"48 Teban Gardens Road Blk 32 #01-248 , S600048",600048
1.323526778,103.9364239,PCF Sparkletots Preschool @ Bedok Blk 30 (DS,"30 New Upper Changi Road  #01-812 , S461030",461030
1.374904326,103.895996,PCF Sparkletots Preschool @ Bedok Reservoir Punggol Blk 414 (DS,"414 Hougang Avenue 10 Blk 415 #01-1256 , S530414",530414
1.375218182,103.8999953,PCF Sparkletots Preschool @ Bedok Reservoir Punggol Blk 475C (DS,"475C Upper Serangoon Crescent  #01-547 , S533475",533475
1.336311799,103.9223922,PCF Sparkletots Preschool @ Bedok Reservoir Punggol Blk 713 (DS,"713 Bedok Reservoir Road  #01-3960 , S470713",470713
1.349096709,103.8506725,PCF Sparkletots Preschool @ Bishan East-Thomson Blk 197 (KN,"197 Bishan Street 13 Blk 196,115 #01-567 , S570197",570197
1.350912961,103.8375852,PCF Sparkletots Preschool @ Bishan East-Thomson Blk 309 (KN,"309 Shunfu Road  #01-175 , S570309",570309
1.357291221,103.8458457,PCF Sparkletots Preschool @ Bishan North Blk 231 (DS,"231 Bishan Street 23  #01-21 , S570231",570231
